,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price,price_num
1107,1,RwDotPR4zBeNJKaPGUBjVg,0S-nAaeRBxJDX_6AfzUdUA,5,angie M.,angie,Female,Baked Wood-fired Pizza,4.5,63135,23,$$,2
1110,0,S07dMpp8f9x7etbGW1L0QA,BTmCfwgU2pV8ckvyU3oEWA,5,Randy V.,randy,Male,Southern,4.5,63103,541,$$,2
1114,1,S07dMpp8f9x7etbGW1L0QA,pe85HsB5qzfGnWdU0yEV1A,4,Danielle P.,danielle,Female,Southern,4.5,63103,541,$$,2
1118,2,S07dMpp8f9x7etbGW1L0QA,hHXzfTkQ5FMP6iCzj2D-eg,1,Jennifer C.,jennifer,Female,Southern,4.5,63103,541,$$,2
1122,0,S0UPup0pLE9knjrwc-kAdw,sodRkqBM5q4kmMcb1NRghw,5,Erin M.,erin,Female,Icing Cafe,4.0,63129,13,$$,2
1123,1,S0UPup0pLE9knjrwc-kAdw,UiGZHb2LAt62KGoSeIj8iw,5,Alejandra H.,alejandra,Female,Icing Cafe,4.0,63129,13,$$,2
1124,2,S0UPup0pLE9knjrwc-kAdw,6uidZLgfUVhlwlZU2Ta0dg,4,Steve S.,steve,Male,Icing Cafe,4.0,63129,13,$$,2
1125,0,S26FJcC298XNpN2cZiwOrA,c6CuojStGhWB5j8u5l3rQw,5,Megan H.,megan,Female,Pi Pizzeria - Central West End,4.0,63108,449,$$,2
1129,1,S26FJcC298XNpN2cZiwOrA,eCWI5dkhGhVi5upTJxOJhQ,2,Pamela H.,pamela,Female,Pi Pizzeria - Central West End,4.0,63108,449,$$,2
1133,2,S26FJcC298XNpN2cZiwOrA,qPSsw7jU8_8OQOcxFB08aw,3,Kat M.,kat,Female,Pi Pizzeria - Central West End,4.0,63108,449,$$,2
1137,1,S51xnoezpcCY8jd96_hXfQ,zuQY9CB9NpMdvykR1rOKrg,5,Nina M.,nina,Female,Yummi Tummi,4.5,63143,112,$,1
1140,0,S87d-VjLFY8ZMoj6MUo_tg,5uudoMDyxaIPFW1qlbyxkw,5,Aliyah W.,aliyah,Female,Cate Zone Chinese Cafe,4.5,63130,197,$$,2
1143,1,S87d-VjLFY8ZMoj6MUo_tg,RFVoV2XUma4KCuiFa3fFKg,5,Faye T.,faye,Female,Cate Zone Chinese Cafe,4.5,63130,197,$$,2
1146,0,SATUtY_PGhTicpMwDF8nMg,6RfiGIzy5zuC_4nIQQZYHg,5,Anjuli Y.,anjuli,Female,Cafe Bistro,4.5,63131,31,$$,2
1147,1,SATUtY_PGhTicpMwDF8nMg,PtVXahQi4NuO1O0qbQXojg,4,Jess K.,jess,Female,Cafe Bistro,4.5,63131,31,$$,2
1148,2,SATUtY_PGhTicpMwDF8nMg,ph8n-cqVskwdzf_z1S8mgQ,5,Marissa R.,marissa,Female,Cafe Bistro,4.5,63131,31,$$,2
1149,0,SCOVrHA1BPgJwgSo8VveRg,t9cGWQEQrhAGdIdzzfwyzA,1,Craige E.,craige,Male,Jack in the Box,2.0,63138,8,$,1
1150,1,SCOVrHA1BPgJwgSo8VveRg,i-iUN26YzC1oN6mp-7Lsvw,4,Zachary V.,zachary,Male,Jack in the Box,2.0,63138,8,$,1
1151,2,SCOVrHA1BPgJwgSo8VveRg,MNFwMhCrK6p1nmbhpEUkBA,1,Blake H.,blake,Male,Jack in the Box,2.0,63138,8,$,1
1152,0,SFN5g5eexukcaZkzoiYQYg,pU2X9W-89YTpLn9pwOO5ig,5,Ryan L.,ryan,Male,Kounter Kulture,5.0,63109,265,$$,2
1155,2,SFN5g5eexukcaZkzoiYQYg,8dsLw9h8I7et45vMBwyq5Q,5,Shawn P.,shawn,Male,Kounter Kulture,5.0,63109,265,$$,2
1158,0,SHHn2sz0_d188bEV3AkrIA,lJ6hoUlbodZg0XKaOeU4ZQ,5,Dave H.,dave,Male,Young's Chinese Restaurant,5.0,63134,12,$$,2
1160,2,SHHn2sz0_d188bEV3AkrIA,yrBVRFs5d1gQolZpTnSxLg,5,Morgan B.,morgan,Male,Young's Chinese Restaurant,5.0,63134,12,$$,2
1162,0,SNQ8sn7R9_e92GWKMCNSgg,-rP0oK-HiSsIf9pNL4WEDA,5,Elaine S.,elaine,Female,O! Wing Plus,4.5,63132,110,$,1
1164,2,SNQ8sn7R9_e92GWKMCNSgg,7G6w1z_TECJfu6h5xCI_Ww,5,Zack G.,zack,Male,O! Wing Plus,4.5,63132,110,$,1
1166,0,SozL05URoilikZaXJWmjDw,gbn4FDkglPE7F-MI78EicA,5,Margie S.,margie,Female,Jason's Deli,4.0,63122,67,$,1
1167,1,SozL05URoilikZaXJWmjDw,LekTr-xBB4KcBUUWUc_4qQ,5,Christina C.,christina,Female,Jason's Deli,4.0,63122,67,$,1
1168,2,SozL05URoilikZaXJWmjDw,TmQayrvnXcVx7vm4HasWzw,5,Amanda R.,amanda,Female,Jason's Deli,4.0,63122,67,$,1
1169,0,T-xYMAkdNlMPCGqWAH3mwg,OdGFL1YR3lLKK6_igE5jUQ,5,Josh C.,josh,Male,Kalbi Taco Shack,4.5,63118,157,$,1
1171,1,T-xYMAkdNlMPCGqWAH3mwg,gMO9S4jq9M2waHmY_aKbng,5,Max R.,max,Male,Kalbi Taco Shack,4.5,63118,157,$,1
1173,2,T-xYMAkdNlMPCGqWAH3mwg,YRIhx4uvB3_RrcRrX6qnCg,5,Jason V.,jason,Male,Kalbi Taco Shack,4.5,63118,157,$,1
1175,0,TXg82zeFo2MpX5BzZXpJUg,BTiJpJGlzffF5N6pEr2CPg,5,Teresa R.,teresa,Female,I Fratellini,4.5,63105,208,$$$,3
1179,1,TZG_XV9u4xgE56s0otXEag,Tx4TcpiwuoOGKWgQ9dT40Q,3,Lloyd C.,lloyd,Male,Granite City Food & Brewery,3.5,63141,291,$$,2
1180,2,TZG_XV9u4xgE56s0otXEag,2tyY2Sg-NAA_6wqsLFk2iQ,1,Angeline N.,angeline,Female,Granite City Food & Brewery,3.5,63141,291,$$,2
1181,0,Tq5jFk_BMSJG8-flqj5Bgw,hBxflwTVw823akC1DUPWlA,5,Monica M.,monica,Female,Dewey's Pizza,4.5,63130,210,$$,2
1182,0,TzNd_rW2-ckIjtKnVX88kQ,cmrFVJ5ZSVkDL1H8WBY34w,5,Matthew S.,matthew,Male,OSP Tap Haus,4.0,63129,46,$$,2
1183,1,TzNd_rW2-ckIjtKnVX88kQ,-2DkidTA60ExxFQ4QAc48w,5,Maddie G.,maddie,Female,OSP Tap Haus,4.0,63129,46,$$,2
1184,2,TzNd_rW2-ckIjtKnVX88kQ,X_B4c1lIB3iR0PNZ3t2JlQ,1,Matthew P.,matthew,Male,OSP Tap Haus,4.0,63129,46,$$,2
1185,1,U0sjKBnSMN5SnWd_xU4GrQ,BHGtfvTevLIKKpTJwJtRyw,4,Bonnie L.,bonnie,Female,Chuck A Burger,4.5,63114,104,$,1
1187,2,U0sjKBnSMN5SnWd_xU4GrQ,Ow1rxfPV4NXWOHpGwKzfDg,4,Mark G.,mark,Male,Chuck A Burger,4.5,63114,104,$,1
1189,1,U4DpkzcADkXFZzYaX9smjQ,3mD_uwU9dFHP_nzkDQQ7DA,5,Fontaine C.,fontaine,Female,Sultān Mediterranean Restaurant,5.0,63110,161,$$,2
1190,2,U4DpkzcADkXFZzYaX9smjQ,W6qRvB_wlsa1vYzlCDawtg,5,Eleanor P.,eleanor,Female,Sultān Mediterranean Restaurant,5.0,63110,161,$$,2
1191,0,U5iSWfTcvzqnur3SZkGBHA,fB9RHK-Px76eaWUAVjfmQQ,5,Brittany M.,brittany,Female,JC Supper Club,4.0,63137,7,$$,2
1193,1,U5iSWfTcvzqnur3SZkGBHA,fxSOCvs9CEootfLfl7eGjg,5,Doris W.,doris,Female,JC Supper Club,4.0,63137,7,$$,2
1195,2,U5iSWfTcvzqnur3SZkGBHA,M6G4xxpLosmDq4MgSvI08g,1,Jessica W.,jessica,Female,JC Supper Club,4.0,63137,7,$$,2
1197,0,UlCohtTMMbT_sIblP-Pd1w,V0ZDNPn3lLuzTs_FmElxsg,5,Caprice F.,caprice,Female,Gioia's Deli,4.5,63141,57,$,1
1198,1,UlCohtTMMbT_sIblP-Pd1w,lObJVgR_7ueKj1qrQi0eLQ,5,Ben S.,ben,Male,Gioia's Deli,4.5,63141,57,$,1
1199,2,UlCohtTMMbT_sIblP-Pd1w,UIbr3ZsB9-zk4ouMEm_GCg,5,Kelly D.,kelly,Female,Gioia's Deli,4.5,63141,57,$,1
1200,1,UugJ2WQFoV-rNFqZ4QyrHg,PPM1e5f_miuqDl8T-7tu0w,5,Iris W.,iris,Female,Oberweis Ice Cream and Dairy Store,4.0,63129,30,$$,2
1201,2,UugJ2WQFoV-rNFqZ4QyrHg,ArCRay2V4fYCVPheI1S4Vw,5,Nancee M.,nancee,Female,Oberweis Ice Cream and Dairy Store,4.0,63129,30,$$,2
1202,0,Uy0r4bzRmY5LFtDfzNgkag,BKLLtT2oMap0MvtWIoelZQ,5,Faye T.,faye,Female,Mi Ranchito,4.0,63130,338,$$,2
1205,1,Uy0r4bzRmY5LFtDfzNgkag,9w4iXO0S43Bnt_YwNUZucg,4,Shane E.,shane,Male,Mi Ranchito,4.0,63130,338,$$,2
1208,2,Uy0r4bzRmY5LFtDfzNgkag,bzEtorB52RAEZBWdf2Lo2w,5,Steven C.,steven,Male,Mi Ranchito,4.0,63130,338,$$,2
1211,0,VGTAW7xAKN2li7t00e2hvw,IzCgHAu-prV8N_TxBlhP9g,4,Amanda K.,amanda,Female,Three Kings Public House,3.5,63145,55,$$,2
1212,2,VGTAW7xAKN2li7t00e2hvw,--SS5965N22GPmrE5gPs-g,5,Pierce P.,pierce,Male,Three Kings Public House,3.5,63145,55,$$,2
1213,0,VJ-c-Yjj1qv7dKS5YaYoHg,NY_YNUQZw09mggkdCcDYMA,5,Carrie L.,carrie,Female,Union Loafers Cafe and Bread Bakery,4.5,63110,364,$$,2
1215,1,VJ-c-Yjj1qv7dKS5YaYoHg,VQh_OWh_5sDIJq3P9VqI0w,4,Renee K.,renee,Female,Union Loafers Cafe and Bread Bakery,4.5,63110,364,$$,2
1217,2,VJ-c-Yjj1qv7dKS5YaYoHg,CHxGwRCYHB7HudPnrWISIQ,5,Elaine S.,elaine,Female,Union Loafers Cafe and Bread Bakery,4.5,63110,364,$$,2
1219,0,VNvJuCTMdGBj4lwC0L1Ghg,CoW_otcvrWqcpiP6m-H1wQ,5,Lisa N.,lisa,Female,Tree House Vegetarian Restaurant,4.5,63118,362,$$,2
1221,2,VNvJuCTMdGBj4lwC0L1Ghg,xMzRduQoRLTj6D1Knetkmg,5,Edmund G.,edmund,Male,Tree House Vegetarian Restaurant,4.5,63118,362,$$,2
1223,0,VUkBbffnuUpKX9MKRUt4yQ,5eHicu5RYm_FyLVYsEbRsA,4,Michael P.,michael,Male,Bonefish Grill,3.5,63144,274,$$,2
1224,1,VUkBbffnuUpKX9MKRUt4yQ,6WtG_CfeYPYLbgVr_csXNg,2,Wells L.,wells,Male,Bonefish Grill,3.5,63144,274,$$,2
1225,2,VUkBbffnuUpKX9MKRUt4yQ,OOoxro0_ITK37q0IwUWy_w,4,Rylee T.,rylee,Male,Bonefish Grill,3.5,63144,274,$$,2
1226,0,VV4l-yVqI2RDR0PYt6QDlA,51BF19VBJkrKJDe1omh5Lg,3,Lisa P.,lisa,Female,St Louis Q,4.0,63136,14,$,1
1228,1,VV4l-yVqI2RDR0PYt6QDlA,fbvTZkoZkgdh8qrFr2EdVQ,3,Sharah C.,sharah,Female,St Louis Q,4.0,63136,14,$,1
1230,0,VVHfqUeYyAA9FEsH-6PI2A,QtmTY8sBIJ4Sq-9svbzFXw,5,Luke B.,luke,Male,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$,2
1232,1,VVHfqUeYyAA9FEsH-6PI2A,RpgxEikA1Fd0qC-S4SxrMA,4,Kat M.,kat,Female,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$,2
1234,2,VVHfqUeYyAA9FEsH-6PI2A,7Jsni_Z_Zv-Y-WWJwVwkGw,2,Cynthia K.,cynthia,Female,Foundation Grounds Coffeehouse & Cafe,4.0,63143,229,$$,2
1236,0,VioQ-O-wJYgrW1fta5nhug,mun_nUe9cOqIlaeWU4QJDw,5,Diane S.,diane,Female,Trattoria Toscana,4.0,63126,116,$$,2
1239,1,VioQ-O-wJYgrW1fta5nhug,JyO31Dd3dA8Pyf-wPCq2fQ,5,Tom J.,tom,Male,Trattoria Toscana,4.0,63126,116,$$,2
1242,1,Vv5Fxre786NpKFR_3OduKw,y3uia3nRRJaGaL40i1-XUA,4,Wes K.,wes,Male,Chimi's Fresh-Mex,4.5,63114,106,$$,2
1244,2,Vv5Fxre786NpKFR_3OduKw,B1KkQAjukABmwMoYxeO7JA,4,Grant H.,grant,Male,Chimi's Fresh-Mex,4.5,63114,106,$$,2
1246,0,WCdSajl5Q0qywpv7K5jHdQ,QKk8q_UWAdEauE29h7eH4w,5,Mark M.,mark,Male,Sugarfire Smoke House,4.5,63101,884,$$,2
1251,1,WCdSajl5Q0qywpv7K5jHdQ,HVhsAF_nYkW3hRT8uu-2Jw,4,Jason M.,jason,Male,Sugarfire Smoke House,4.5,63101,884,$$,2
1256,2,WCdSajl5Q0qywpv7K5jHdQ,IPLRi3K2hDZG8Yxnqwo7XQ,3,Zoey P.,zoey,Female,Sugarfire Smoke House,4.5,63101,884,$$,2
1261,0,WHLM6UhwSV0tN3CrmSgsUA,0uX3tJjMJq4V9S7VKTe8aw,5,John P.,john,Male,Half & Half,3.5,63119,159,$$,2
1262,1,WHLM6UhwSV0tN3CrmSgsUA,p_b3Fwht9Tb73BSTcTroZw,2,Scott S.,scott,Male,Half & Half,3.5,63119,159,$$,2
1263,2,WHLM6UhwSV0tN3CrmSgsUA,NGZdyfI3NYRtlp6Y26KGSQ,1,Jeff G.,jeff,Male,Half & Half,3.5,63119,159,$$,2
1264,2,WNcGg9G-odTGz00DSMx7rg,AFNPTqHfLwTFJdf9XaTiew,5,Mary H.,mary,Female,Urban Chestnut Brewing Company,4.5,63103,234,$$,2
1267,0,WY0ji9m-qAOc_6lK8h4pNw,cw8DU6y0SByBhiHz9-6MEA,5,Katherine G.,katherine,Female,Living Room,4.5,63143,183,$$,2
1268,1,WY0ji9m-qAOc_6lK8h4pNw,7DfvviHrOpXtiFxQXITfqw,3,Emma S.,emma,Female,Living Room,4.5,63143,183,$$,2
1269,2,WY0ji9m-qAOc_6lK8h4pNw,HmiAihsNqjuDcJ-jYIgi2A,4,Rylee T.,rylee,Male,Living Room,4.5,63143,183,$$,2
1270,0,XvjJflV_0I1CS0_dckuV-A,81fQ5lIuAUTthtj6-hqiIA,5,Rhonda C.,rhonda,Female,801 Chophouse - St Louis,4.0,63105,256,$$$$,4
1271,1,XvjJflV_0I1CS0_dckuV-A,pVph0d-Eiu79IcznZncTCg,5,Nicholas S.,nicholas,Male,801 Chophouse - St Louis,4.0,63105,256,$$$$,4
1272,2,XvjJflV_0I1CS0_dckuV-A,xmEuvBXYRwK8O41Nswbnyg,5,Amy K.,amy,Female,801 Chophouse - St Louis,4.0,63105,256,$$$$,4
1273,0,YBncKq0rdijgeIyjuW_Czw,kAeCYPGRYNeQkh0594mZJQ,5,Ruth G.,ruth,Female,Il Bel Lago,4.0,63141,97,$$$,3
1274,1,YBncKq0rdijgeIyjuW_Czw,3Gg_c4muL8IOJGl3eJfzvw,5,Teri K.,teri,Female,Il Bel Lago,4.0,63141,97,$$$,3
1275,2,YBncKq0rdijgeIyjuW_Czw,5WrqGqwlbg2Ytiqyw4Wrbg,2,Amber M.,amber,Female,Il Bel Lago,4.0,63141,97,$$$,3
1276,0,YJVXMOIKhJjQczWj9YTwrg,4iJsglxL5mFVXgiVNA5R8A,5,Bob S.,bob,Male,Louie,4.5,63105,147,$$,2
1277,1,YJVXMOIKhJjQczWj9YTwrg,Orj6Ejw61nlqG1HV3rUubw,5,Doug M.,doug,Male,Louie,4.5,63105,147,$$,2
1278,0,YPTYOQO8Lg9BtHsRwYBY7g,tgzCGTX1ZF3Dr1iTAygAnw,5,Katherine G.,katherine,Female,Mai Lee,4.0,63144,841,$$,2
1283,1,YPTYOQO8Lg9BtHsRwYBY7g,H16xkcpWgM9YdKpKOmTT1A,3,Aimee S.,aimee,Female,Mai Lee,4.0,63144,841,$$,2
1288,2,YPTYOQO8Lg9BtHsRwYBY7g,JAvwnqkDj1fwQgc5dNDdMw,4,Emma S.,emma,Female,Mai Lee,4.0,63144,841,$$,2
1293,0,YSgcojsb2kWHXNLWaGCuBA,ZBLRyaZ-_SECVgsIzwwEkw,5,Jenn K.,jenn,Female,Pastaria,4.0,63105,849,$$,2
1297,1,YSgcojsb2kWHXNLWaGCuBA,11xTlSCq4szowgDMD6l9nw,4,Emily T.,emily,Female,Pastaria,4.0,63105,849,$$,2
1301,2,YSgcojsb2kWHXNLWaGCuBA,iDijlKdlsbwnNAf5aQ-L5Q,4,Lee C.,lee,Male,Pastaria,4.0,63105,849,$$,2
1305,0,YSuVRABFuPIy8N91x2yg5Q,mF3tCkZzEG_HQnhmLzoRmQ,5,Kellie B.,kellie,Female,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$,1
1306,1,YSuVRABFuPIy8N91x2yg5Q,i3-7p9Eh5dEbwweSVlx7eQ,1,Sajid S.,sajid,Male,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$,1
1307,2,YSuVRABFuPIy8N91x2yg5Q,TIEFTUokCfWT5byK-LkXAg,5,Cosmas M.,cosmas,Male,"Saint Louis Halal Meat, Grocery & Foods - Baba's Restaurant",4.5,63132,46,$,1
1308,0,YVy2DgGfNmG5hWYbA7k8jg,kMWasw8z39DA5ZHhS_YaLA,5,Stacey T.,stacey,Female,SweetArt,4.5,63110,411,$$,2
1310,1,YVy2DgGfNmG5hWYbA7k8jg,82fiG6j_gfIq8P_c_AehpQ,4,Veronica L.,veronica,Female,SweetArt,4.5,63110,411,$$,2
1312,2,YVy2DgGfNmG5hWYbA7k8jg,sXGYp_MEaNhjDDHiSGImJg,5,Cydney G.,cydney,Female,SweetArt,4.5,63110,411,$$,2
1314,0,YgO7Rsia2ggQQ8uOGvKWTQ,HsemIr81_XZuBKAtK5Aa5g,4,Tamara W.,tamara,Female,Yet Bun Chop Suey,4.0,63120,4,$,1
1315,2,YgO7Rsia2ggQQ8uOGvKWTQ,rfnyLM1FF3QgBm4JVlbDTQ,4,Amanda G.,amanda,Female,Yet Bun Chop Suey,4.0,63120,4,$,1
1316,0,YmUVCO5-ZdSenHVKEJE1rA,KbDst6fls1Zd0oRMmIF8Sw,5,Michael T.,michael,Male,Cathy's Kitchen,4.0,63135,133,$$,2
1319,1,YmUVCO5-ZdSenHVKEJE1rA,JLHJ_kgpiDo_ae-N17gngQ,4,Zack G.,zack,Male,Cathy's Kitchen,4.0,63135,133,$$,2
1322,2,YmUVCO5-ZdSenHVKEJE1rA,JbLXZQ1yO-thUdfjgn87qw,1,Amber F.,amber,Female,Cathy's Kitchen,4.0,63135,133,$$,2
1325,1,YpGPZ-Zg89BsFUWwCXoaBw,7e7eTR90v1LYMJOPaUQ4NA,4,Andria M.,andria,Female,Yellowbelly,4.0,63108,230,$$$,3
1328,2,YpGPZ-Zg89BsFUWwCXoaBw,CREYcx6QSuMI--IEuTflPw,3,Emily T.,emily,Female,Yellowbelly,4.0,63108,230,$$$,3
1331,0,Yy7oNvAgFKRjl2u35HwepQ,zD1WoAgdFByidb-MBjOM4g,5,Shanita B.,shanita,Female,Shell City Crab Shack,3.5,63113,54,$$,2
1332,1,Yy7oNvAgFKRjl2u35HwepQ,bjOjrrE2FM88r9TCJZ3m_Q,1,Alicia B.,alicia,Female,Shell City Crab Shack,3.5,63113,54,$$,2
1333,2,Yy7oNvAgFKRjl2u35HwepQ,zp0oDMDNaMK4XWvcPGt1fg,1,Darrell W.,darrell,Male,Shell City Crab Shack,3.5,63113,54,$$,2
1334,0,Yz4BD3vf8-d14j2T2FgYxA,b6PKDdEbLklvlb1roOKsxA,4,Bill W.,bill,Male,House Of India,4.0,63124,275,$$,2
1336,1,Yz4BD3vf8-d14j2T2FgYxA,3Ncewr9xa3WPU67YXOtMpQ,5,Christine M.,christine,Female,House Of India,4.0,63124,275,$$,2
1338,2,Yz4BD3vf8-d14j2T2FgYxA,0ol6GifZnbdT9uYB5L5kTg,4,Julie O.,julie,Female,House Of India,4.0,63124,275,$$,2
1340,1,ZIpPvfIGlrxhsAz1ID0tYg,knNnmPTrYmKvR_ZOBB1MNQ,5,Michael F.,michael,Male,Salt + Smoke BBQ Bourbon Beer,4.5,63109,247,$$,2
1341,2,ZIpPvfIGlrxhsAz1ID0tYg,2aI8xJeyLhmvFFpHbeqjfw,4,Alyssa G.,alyssa,Female,Salt + Smoke BBQ Bourbon Beer,4.5,63109,247,$$,2
1342,0,ZNZcptwIHne1PDcHaMbA-A,qsdTCd-_ucpsdNrPqWW1jg,5,James W.,james,Male,Breakfast and Burgers,4.0,63123,143,$,1
1343,1,ZNZcptwIHne1PDcHaMbA-A,kJ2fQdgE1LFJLUsRK_8tSg,4,Alyssa C.,alyssa,Female,Breakfast and Burgers,4.0,63123,143,$,1
1344,2,ZNZcptwIHne1PDcHaMbA-A,RBcfXLw7mMq_jBuoRblPGw,5,Andrea V.,andrea,Female,Breakfast and Burgers,4.0,63123,143,$,1
1345,1,ZRSVqYaoo3VMvthb2QEJmw,hJ0aS99dsxmhUQYTUes6Fw,4,Becky I.,becky,Female,De Palm Tree,4.0,63132,152,$$,2
1348,0,ZxYFj8qagM3LYqd-SlDrgA,kawWELjBVWnlorCRu7bQ-Q,4,Anthony A.,anthony,Male,Imo's Pizza,2.5,63115,55,$$,2
1349,1,ZxYFj8qagM3LYqd-SlDrgA,2RvwRyqr_n155wommaVX4Q,1,Bonny P.,bonny,Female,Imo's Pizza,2.5,63115,55,$$,2
1350,0,Zz1utCut0psbC4brBjvSEg,Q-pmNHiL0WaJxZNHX4SpMg,5,John C.,john,Male,Novella Wine Bar,5.0,63109,43,$$,2
1351,1,Zz1utCut0psbC4brBjvSEg,0v-AHsaDrbN-dmnc2iK0-A,5,Maggie S.,maggie,Female,Novella Wine Bar,5.0,63109,43,$$,2
1352,2,Zz1utCut0psbC4brBjvSEg,Y0Y2gz_JaAmAbIaWkFeA9Q,5,Bethany N.,bethany,Female,Novella Wine Bar,5.0,63109,43,$$,2
1353,0,_-XYJgVGrNMtn_S6nPm-GQ,MOXk2XXBhUz22RcUIuhRNg,5,Scott N.,scott,Male,Vinnie's Italian Beef and Gyros,4.5,63139,172,$,1
1356,1,_-XYJgVGrNMtn_S6nPm-GQ,hhy0golT76qsjctonO-f_w,5,Staci B.,staci,Female,Vinnie's Italian Beef and Gyros,4.5,63139,172,$,1
1359,2,_-XYJgVGrNMtn_S6nPm-GQ,flVnX-vc1jujP3EJdXAOYQ,4,Danielle L.,danielle,Female,Vinnie's Italian Beef and Gyros,4.5,63139,172,$,1
1362,0,_4bhVmlvT9dvqydQG2TOMA,-gXw-ASVxPIcvP1qN5oSEA,5,Melody S.,melody,Female,Olive + Oak,4.5,63119,583,$$$,3
1364,1,_4bhVmlvT9dvqydQG2TOMA,GyNwY8DJOCFZw5uhD-dI9A,5,Patricia B.,patricia,Female,Olive + Oak,4.5,63119,583,$$$,3
1366,2,_4bhVmlvT9dvqydQG2TOMA,AD72_taiH8bc5sGpJgcS5w,5,Nicholas S.,nicholas,Male,Olive + Oak,4.5,63119,583,$$$,3
1368,0,_H30_Y_YcQQ7kbix9a1KfQ,cn90qBtalW91zR614-ifzw,4,Todd W.,todd,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$,1
1369,1,_H30_Y_YcQQ7kbix9a1KfQ,9iR1rBeWYYq-vn9waX0JVg,4,Jason V.,jason,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$,1
1370,2,_H30_Y_YcQQ7kbix9a1KfQ,j24YTQtjYNdyOfnbPfhJjw,5,Dave D.,dave,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$,1
1371,0,_OMGZ3TXOfN2By7skat_bw,qxOemn6v6KhDT_vB9oGmAA,5,Dan P.,dan,Male,Drunken Fish,3.5,63108,684,$$,2
1374,1,_OMGZ3TXOfN2By7skat_bw,euM-sOyMs6UpbJBP9dQIQw,4,Allison K.,allison,Female,Drunken Fish,3.5,63108,684,$$,2
1377,2,_OMGZ3TXOfN2By7skat_bw,Svgfnubnn7ImmAthk9-QUw,5,Melissa R.,melissa,Female,Drunken Fish,3.5,63108,684,$$,2
1380,0,_PZHmeCIdTVfByOUgBQKMA,kdU03187g76gFSGTJ1gS_Q,4,Michael S.,michael,Male,EdgeWild Bistro & Tap,3.5,63141,150,$$,2
1381,1,_PZHmeCIdTVfByOUgBQKMA,fkARDSmpIOT-gdj1OPtqzw,3,Emily W.,emily,Female,EdgeWild Bistro & Tap,3.5,63141,150,$$,2
1382,2,_PZHmeCIdTVfByOUgBQKMA,6RbPizsTrNlxIla70sqOVA,5,Gus J.,gus,Male,EdgeWild Bistro & Tap,3.5,63141,150,$$,2
1383,0,_VVA_fbTM8eKQq4A57Y_dA,Gzlcy0xZ6lTg_4f6qzajIw,1,Damion C.,damion,Male,Domino's Pizza,2.0,63136,9,$,1
1384,1,_VVA_fbTM8eKQq4A57Y_dA,1aKq_WYHKI8CFMk1EuViIA,1,Theresa P.,theresa,Female,Domino's Pizza,2.0,63136,9,$,1
1385,0,_Y96y5CFgJaG4I-HEgylhg,uDLdEIxGtOqYFM2EJ4fl2Q,5,Laura D.,laura,Female,Crushed Red,3.5,63122,113,$$,2
1386,1,_Y96y5CFgJaG4I-HEgylhg,xPdmjdFn1SLFhLj0ZLjuRQ,4,Michelle C.,michelle,Female,Crushed Red,3.5,63122,113,$$,2
1387,2,_Y96y5CFgJaG4I-HEgylhg,X7_PKwsK093YS2zA4Mt3IA,4,Scott S.,scott,Male,Crushed Red,3.5,63122,113,$$,2
1388,0,_aKr7POnacW_VizRKBpCiA,slQpI8I10knrdJW25Hg4nQ,5,Lena M.,lena,Female,Blues City Deli,5.0,63104,874,$,1
1392,2,_aKr7POnacW_VizRKBpCiA,I2ws2aMgCT61L86sJEiTXw,5,Rebecca W.,rebecca,Female,Blues City Deli,5.0,63104,874,$,1
1396,0,_gVyuTRb_6HM-SNtqbpevQ,H6aR4n2QhQP6pdIuiECCAg,5,Diana N.,diana,Female,Taste Bar,4.5,63108,520,$$,2
1401,1,_gVyuTRb_6HM-SNtqbpevQ,s49Jjkj45mco6dN54OkNOQ,4,Mary D.,mary,Female,Taste Bar,4.5,63108,520,$$,2
1406,2,_gVyuTRb_6HM-SNtqbpevQ,t0JbY-7A05dtQz3p-IFCdw,5,Leo S.,leo,Male,Taste Bar,4.5,63108,520,$$,2
1411,0,_kMxqmHYnF1LhTvHioykQw,AW_dFMB8iOMD61Dsu5YD1A,5,Mike H.,mike,Male,Billy Burk's Snack Shop,4.5,63113,5,$,1
1412,1,_kMxqmHYnF1LhTvHioykQw,R3L3oJkE-6lpv7mCVG2-zA,5,Joseph W.,joseph,Male,Billy Burk's Snack Shop,4.5,63113,5,$,1
1413,2,_kMxqmHYnF1LhTvHioykQw,E_6Gt_UVvggOeZqimTJRXA,3,Gerald E.,gerald,Male,Billy Burk's Snack Shop,4.5,63113,5,$,1
1414,0,_pzBF2sn806Zm-tRLCPXEg,TjKJjmKN7gnpma4D5RgElQ,4,Melissa K.,melissa,Female,Chef Ma's Chinese Gourmet Restaurant,4.0,63114,174,$$,2
