,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
1134,0,N_6fTIcweG5Cq0UUw0_0GQ,S8o1Zp36bpo3u_OnD7lWUA,5,Kristen S.,kristen,Both,Assumption Greek Orthodox Church Luncheons,4.5,63131,23,$
1135,1,N_6fTIcweG5Cq0UUw0_0GQ,GaNzWVHzMOYfVxRgwMvlAw,4,Patt C.,patt,Female,Assumption Greek Orthodox Church Luncheons,4.5,63131,23,$
1136,2,N_6fTIcweG5Cq0UUw0_0GQ,0M37bVdtuIgJScoiOceQUQ,5,Matt M.,matt,Male,Assumption Greek Orthodox Church Luncheons,4.5,63131,23,$
1137,0,N_7nJa49ueh_0vPDRP3Jew,uxLHLEh18xFeEo4y-0DL3Q,5,Patrick H.,patrick,Male,Ranoush,4.0,63130,324,$$
1140,1,N_7nJa49ueh_0vPDRP3Jew,FE7Qm_zP17lgVH_FStx9dw,4,Felicia G.,felicia,Female,Ranoush,4.0,63130,324,$$
1143,2,N_7nJa49ueh_0vPDRP3Jew,KkJFM3DfObOzD63nN24aEg,5,Rogin G.,rogin,,Ranoush,4.0,63130,324,$$
1146,0,NgMJ4gseQr-CxZt01eDIBA,-53AesNv_LQ9ebH3Pmc0TA,5,Kelsey K.,kelsey,Female,Dewey's Pizza,4.5,63122,266,$$
1148,1,NgMJ4gseQr-CxZt01eDIBA,5UKI4U705HgFShqFWQiXug,5,Antonio P.,antonio,Male,Dewey's Pizza,4.5,63122,266,$$
1150,2,NgMJ4gseQr-CxZt01eDIBA,XkixUunVwP_ZsK-vmG21Ew,4,Joshua L.,joshua,Male,Dewey's Pizza,4.5,63122,266,$$
1152,0,Nk4qSOwcVdAT1CMOzU3O0g,ZYVHjmR2SnD3NS7vnWYQmg,5,Melody S.,melody,Female,The Stellar Hog,4.5,63116,128,$$
1154,1,Nk4qSOwcVdAT1CMOzU3O0g,VLXBbixmmR7MI0jkCtF9XQ,4,Diego M.,diego,Male,The Stellar Hog,4.5,63116,128,$$
1156,2,Nk4qSOwcVdAT1CMOzU3O0g,XNGuftnMSl6NtzZnofFbKg,4,Leo S.,leo,Male,The Stellar Hog,4.5,63116,128,$$
1158,0,Nq1Kn7ud84upBHz9chFW0A,D4iS_NrtgSKFbIhtTiYTDQ,5,justin s.,justin,Male,The Gramophone,4.5,63110,229,$
1159,1,Nq1Kn7ud84upBHz9chFW0A,iFXvaufqHyGzAQVC150rOQ,5,Craig T.,craig,Male,The Gramophone,4.5,63110,229,$
1160,2,Nq1Kn7ud84upBHz9chFW0A,8BD56ixPW8fZ5abtQHX66Q,5,Monica M.,monica,Female,The Gramophone,4.5,63110,229,$
1161,0,Nt1_8k5BJDE03jRs23YXsA,BUP710y6op5n8_UeMTMcSQ,5,Derek D.,derek,Male,Federhofer's Bakery,4.5,63123,52,$
1163,1,Nt1_8k5BJDE03jRs23YXsA,nXMxVFklyS8_jFYhRUWGlw,5,Ann C.,ann,Female,Federhofer's Bakery,4.5,63123,52,$
1165,2,Nt1_8k5BJDE03jRs23YXsA,m0jkOua-Q-0w8vNEY6eB5g,5,Bobbie L.,bobbie,Both,Federhofer's Bakery,4.5,63123,52,$
1167,0,Nt6YIbkXIwoOj-omc9Sqgg,RUFpFOGKae86KLjGQJBhLg,3,Nicole L.,nicole,Female,Slice Of The Hill,4.0,63110,18,$
1169,1,Nt6YIbkXIwoOj-omc9Sqgg,YYsAQqv3fbPDc8Cd0GpPsQ,5,Robert C.,robert,Male,Slice Of The Hill,4.0,63110,18,$
1171,2,Nt6YIbkXIwoOj-omc9Sqgg,ik-jzNvbVQL07Yt0Sbq4IQ,5,Christy A.,christy,Female,Slice Of The Hill,4.0,63110,18,$
1173,0,Nxa362GcR1WWK2og8uJ_sQ,lszUtF36C76ZG5_WnUiHMw,5,Chie F.,chie,Both,The Clover & the Bee,4.0,63119,242,$$
1175,1,Nxa362GcR1WWK2og8uJ_sQ,naoxYJ0EIjsYCN1UK2ZVVA,3,Emma S.,emma,Female,The Clover & the Bee,4.0,63119,242,$$
1177,2,Nxa362GcR1WWK2og8uJ_sQ,MCQLIfYUUaLUHPeatP5sXw,5,Kristen J.,kristen,Both,The Clover & the Bee,4.0,63119,242,$$
1179,0,O4mH_WvFA0My7qOxbkAYow,2MYXGt_2BkLLJAeW7pkHBA,4,Jason G.,jason,Male,St Louis Gyros,3.5,63141,147,$
1180,1,O4mH_WvFA0My7qOxbkAYow,jtuvOor5A2JYIGthO-csyg,1,Zhenya B.,zhenya,Female,St Louis Gyros,3.5,63141,147,$
1181,2,O4mH_WvFA0My7qOxbkAYow,-5nQ4sDJvgNi_qR5KZ-ZSA,2,Carl R.,carl,Male,St Louis Gyros,3.5,63141,147,$
1182,0,OLrLFtCoacBjTjFGG65ckw,0xHTaWkgUqd2I7-P_MZTxg,2,Tou Y.,tou,,McDonald's,1.0,63147,6,$
1183,1,OLrLFtCoacBjTjFGG65ckw,i-edoMjXPQVLUXZfX0a0Mw,1,Martha L.,martha,Female,McDonald's,1.0,63147,6,$
1184,2,OLrLFtCoacBjTjFGG65ckw,nHFERt99f2jpuoXi4PkL1g,1,Heidi Z.,heidi,Female,McDonald's,1.0,63147,6,$
1185,0,OXDo1mHlp2Io3CM6a1aB1w,MsmpvNfPwqEyDGSaHcSrlQ,5,Adam P.,adam,Male,Seoul Taco,4.0,63130,635,$
1190,1,OXDo1mHlp2Io3CM6a1aB1w,BUF5doEQWkTF0wAXuqjGWQ,1,Matthew G.,matthew,Male,Seoul Taco,4.0,63130,635,$
1195,2,OXDo1mHlp2Io3CM6a1aB1w,ozO5YnrJLt9Mucm405zdFw,4,Nicole R.,nicole,Female,Seoul Taco,4.0,63130,635,$
1200,0,OZcl2HOUXAHuICrh5d2WjQ,CsDfiSN1qaNEWh3RZF-xKw,4,Jill H.,jill,Female,Half & Half,4.0,63105,726,$$
1204,1,OZcl2HOUXAHuICrh5d2WjQ,aPFs7WgbDAnrQxjhH2Yy-w,4,Dianna S.,dianna,Female,Half & Half,4.0,63105,726,$$
1208,2,OZcl2HOUXAHuICrh5d2WjQ,5FmYTNTTcQhA7JkJ_OAToA,5,Alex R.,alex,Both,Half & Half,4.0,63105,726,$$
1212,0,O_0H42Bw8hBduWSADPG8ng,cSv_6f2UcdKFV77MzZpHkQ,5,David M.,david,Male,Three Kings Public House,4.0,63130,478,$$
1215,1,O_0H42Bw8hBduWSADPG8ng,e6mJY6EU4diNn1tu8L0ncw,3,Bailey M.,bailey,Both,Three Kings Public House,4.0,63130,478,$$
1218,2,O_0H42Bw8hBduWSADPG8ng,KExvpOfIAyU4wrD4TEENXQ,3,Arkay A.,arkay,,Three Kings Public House,4.0,63130,478,$$
1221,0,OiEsbS3bLm1gXK7k9kBu1Q,auP2v4uiHG88VSQQgimj0g,5,Arthur B.,arthur,Male,Sam's Steakhouse,3.5,63123,122,$$$
1222,1,OiEsbS3bLm1gXK7k9kBu1Q,O5R_4qFFWhcuTkr8Lice7A,3,Ken S.,ken,Male,Sam's Steakhouse,3.5,63123,122,$$$
1223,2,OiEsbS3bLm1gXK7k9kBu1Q,ytvZD7comBxxXBcJJd8MRQ,2,Gary F.,gary,Male,Sam's Steakhouse,3.5,63123,122,$$$
1224,0,P0fHDZn2pReUu7BdMxNuyw,D5XIoaEyxexF2LBmpUdUUg,5,Ryan W.,ryan,Male,Comet Coffee & Microbakery,4.5,63110,288,$$
1227,1,P0fHDZn2pReUu7BdMxNuyw,wrz9ydxzlB2MeP45qZhDBQ,3,Jordan C.,jordan,Both,Comet Coffee & Microbakery,4.5,63110,288,$$
1230,2,P0fHDZn2pReUu7BdMxNuyw,m5cJCp9ZNta9kyFwDnXkQA,5,Fontaine C.,fontaine,Female,Comet Coffee & Microbakery,4.5,63110,288,$$
1233,0,P1rfYX62C_HD4t3TjO41BQ,a5uQLYQvquAUaqAngkjm0A,4,Dave D.,dave,Male,Kolache Factory,4.0,63144,131,$
1234,1,P1rfYX62C_HD4t3TjO41BQ,LoOxkP1yKXeef2Ze-MP6HA,1,John H.,john,Male,Kolache Factory,4.0,63144,131,$
1235,2,P1rfYX62C_HD4t3TjO41BQ,wQYMxX7yCraVp1WCy8qPqA,4,Ace S.,ace,Male,Kolache Factory,4.0,63144,131,$
1236,0,P2XJbQZmf1zvWp9L_THdjQ,JPUP9CfYg1ZMHi94oY2OHQ,5,Lori P.,lori,Female,Sauce on the Side,4.5,63101,387,$$
1240,1,P2XJbQZmf1zvWp9L_THdjQ,oaOYssPtwYuijWzHQIFgcg,4,Jamie B.,jamie,Male,Sauce on the Side,4.5,63101,387,$$
1244,2,P2XJbQZmf1zvWp9L_THdjQ,NMM_DsjJWQLdkf6WDSnWAw,3,Erin C.,erin,Female,Sauce on the Side,4.5,63101,387,$$
1248,0,PFLbYu6MuGr1BbDWb1c0yA,WlrZ_xLw_wYsrpLu6aYYpA,4,Margarita F.,margarita,Female,Cracker Barrel Old Country Store,2.5,63136,52,$
1249,1,PFLbYu6MuGr1BbDWb1c0yA,e82Mq-o1NaBNNnS9-J9w2A,5,Elle Z.,elle,Female,Cracker Barrel Old Country Store,2.5,63136,52,$
1250,2,PFLbYu6MuGr1BbDWb1c0yA,GN1qENQThcaml_sVSdcRjQ,1,Monique G.,monique,Female,Cracker Barrel Old Country Store,2.5,63136,52,$
1251,0,PL6CzuA_gDqBL_eWc_6ouw,XgSo6WRxbQYkZjQaL0D6QA,5,Dan S.,dan,Male,The White Barn,4.5,63136,21,$
1253,1,PL6CzuA_gDqBL_eWc_6ouw,DyJQXJrnzEUS-U0-yh6vwA,1,Ty S.,ty,Male,The White Barn,4.5,63136,21,$
1255,2,PL6CzuA_gDqBL_eWc_6ouw,3OOhCj77ltRs5CYvMaHDbA,5,Eric K.,eric,Male,The White Barn,4.5,63136,21,$
1257,0,PR3McPX213ccnC_Sr4-sug,vHzK5xJgRZell_oDC6cIbQ,5,Michael D.,michael,Male,Missouri Civil War Museum,4.5,63125,26,*
1258,1,PR3McPX213ccnC_Sr4-sug,fOCi8MtfQ63VWbWPI9tMYg,4,Becca S.,becca,Female,Missouri Civil War Museum,4.5,63125,26,*
1259,2,PR3McPX213ccnC_Sr4-sug,GlG2eTKBRLAxx5p2I56pkg,3,Krystle D.,krystle,Female,Missouri Civil War Museum,4.5,63125,26,*
1260,0,PVpGrSSqC4g54vjSd2vqsQ,3RmlOCYUt8TEqZd-ZdvLZw,5,Doris W.,doris,Female,Pops Fish And Chicken,4.5,63138,3,*
1261,1,PVpGrSSqC4g54vjSd2vqsQ,udHo5mp5wt0KfEjR6jZiWg,4,Carolyn C.,carolyn,Female,Pops Fish And Chicken,4.5,63138,3,*
1262,2,PVpGrSSqC4g54vjSd2vqsQ,jVfrwS1iqNhnrC3wchpSNg,5,Catrina W.,catrina,Female,Pops Fish And Chicken,4.5,63138,3,*
1263,0,PbLOYYF-qoENx6Cy2zLK7w,ZHXKyqOCfKJ43vxfbhLgOw,3,Mr T.,mr,Male,China King,4.0,63136,6,$
1264,1,PbLOYYF-qoENx6Cy2zLK7w,R83YvyAZcbWStaIm95NW5w,5,Melissa V.,melissa,Female,China King,4.0,63136,6,$
1265,2,PbLOYYF-qoENx6Cy2zLK7w,L6rvVXcRjsCtlG9Xv09XSg,4,Rachel W.,rachel,Female,China King,4.0,63136,6,$
1266,0,PbunaXxpRE8sXGkKn5FFYw,rsosIzXi2jiMtIftZ7fgyA,5,Lynne T.,lynne,Female,Missouri Baking Company,4.5,63110,187,$
1267,1,PbunaXxpRE8sXGkKn5FFYw,L0fLjKf7cowreT1qadLdRQ,4,Zack G.,zack,Male,Missouri Baking Company,4.5,63110,187,$
1268,2,PbunaXxpRE8sXGkKn5FFYw,wO6cVqwk46-Qq1roYx_SRg,5,Caroline K.,caroline,Female,Missouri Baking Company,4.5,63110,187,$
1269,0,Pc3urwUFlzLyDP1qvsHQuA,7OD6SQX5Q3WPdAbt44WcGQ,5,Lorenzo L.,lorenzo,Male,Bar Les Freres,4.5,63105,169,$$$
1270,1,Pc3urwUFlzLyDP1qvsHQuA,pgCPWGoTxkErZI9E1HmUZA,4,Derek D.,derek,Male,Bar Les Freres,4.5,63105,169,$$$
1271,2,Pc3urwUFlzLyDP1qvsHQuA,EDbbO5ENWyF9fGURKAFrSA,1,Jonathan S.,jonathan,Male,Bar Les Freres,4.5,63105,169,$$$
1272,0,PuCdocg7eh_IwSqhip_qUQ,YI_iN_0jbNp54FEYUzXRQw,5,Jennifer B.,jennifer,Female,Mama Mel's Pizzeria,4.0,63125,32,$
1273,1,PuCdocg7eh_IwSqhip_qUQ,kB7rKmIxKEN8nSzcEHCZrA,5,Michael P.,michael,Male,Mama Mel's Pizzeria,4.0,63125,32,$
1274,2,PuCdocg7eh_IwSqhip_qUQ,IXXBifaDUGAl1FjFxcYWxA,4,Chris D.,chris,Male,Mama Mel's Pizzeria,4.0,63125,32,$
1275,0,Q1jnPDnpmUc6U6U_-wbgAw,3I6wwgOtzTIYEK1dPaCNfw,5,Cat S.,cat,Female,Starbucks,4.0,63128,24,$$
1276,1,Q1jnPDnpmUc6U6U_-wbgAw,U2bk-Ix2xPYb3q0RXOhtEw,5,Nikki R.,nikki,Female,Starbucks,4.0,63128,24,$$
1277,2,Q1jnPDnpmUc6U6U_-wbgAw,02ZpFuP8XRW7ZZhC9Yjbhg,1,Kacey Q.,kacey,Female,Starbucks,4.0,63128,24,$$
1278,0,Q3S_VyJ4ob-FeKZARiP4Fg,TY8hOQmOV6k6n6F4iVdv2A,4,Danette A.,danette,Female,Guerrilla Street Food,3.5,63112,67,$
1279,1,Q3S_VyJ4ob-FeKZARiP4Fg,nAls_1QvQcjdDemHNLowYw,4,Boon C.,boon,Both,Guerrilla Street Food,3.5,63112,67,$
1280,2,Q3S_VyJ4ob-FeKZARiP4Fg,peCjpbnqPjEln123JehtCA,3,Prima B.,prima,Female,Guerrilla Street Food,3.5,63112,67,$
1281,0,Q4HPhcAIBGho4RNZHjmm9w,3FbbMKI0-Ra1yLD4TnhfzQ,3,Lloyd C.,lloyd,Male,China Wok,3.5,63033,7,$
1282,1,Q4HPhcAIBGho4RNZHjmm9w,OtSSOj3Wghq78vtNO_wvIQ,5,Kane D.,kane,Male,China Wok,3.5,63033,7,$
1283,2,Q4HPhcAIBGho4RNZHjmm9w,eOi8je5zhridcjBS-RPqaw,5,Scott S.,scott,Male,China Wok,3.5,63033,7,$
1284,0,QBvj3FvJbYJRa9xWb6DyQA,_lCEfpcE3N4Lfx2GeM6O_w,5,Sarah H.,sarah,Female,Companion Cafe - Saint Louis,4.5,63146,121,$$
1285,1,QBvj3FvJbYJRa9xWb6DyQA,o9SfeT3Czx8O24CXwIDmig,5,Lily R.,lily,Female,Companion Cafe - Saint Louis,4.5,63146,121,$$
1286,2,QBvj3FvJbYJRa9xWb6DyQA,Ng-WQuwPzlzWUoPh8QjriA,5,justin s.,justin,Male,Companion Cafe - Saint Louis,4.5,63146,121,$$
1287,0,QEF6usO04AtvrazPhLX_sw,r0zL_g0JM3CVocskfD_VCQ,2,Brittany C.,brittany,Female,Chinese Express,4.0,63135,13,$
1290,1,QEF6usO04AtvrazPhLX_sw,fASiwvv-9xLvqnQWDFgoSA,3,Hank S.,hank,Male,Chinese Express,4.0,63135,13,$
1293,2,QEF6usO04AtvrazPhLX_sw,F5G1rM2lsA60ujHadAvwiw,5,Breanna B.,breanna,Female,Chinese Express,4.0,63135,13,$
1296,0,QT3kpKdyFrUFD7vuQWXbHQ,Fp3x205RLor3ZNG_eNvhQA,5,Danette S.,danette,Female,Hunan Royal,4.0,63128,33,$
1297,1,QT3kpKdyFrUFD7vuQWXbHQ,f6H2dUrS7LZDct9wDSCw8w,4,John G.,john,Male,Hunan Royal,4.0,63128,33,$
1298,2,QT3kpKdyFrUFD7vuQWXbHQ,jabr5DKMEnmlX1XV_Ray_w,2,Alicia O.,alicia,Female,Hunan Royal,4.0,63128,33,$
1299,0,QV7QOLww8ym3E2zBgdE2Ow,eRPlT14gXKEbz6jizq3hfw,5,Kate S.,kate,Female,Medina Mediterranean Grill,4.5,63103,266,$
1304,1,QV7QOLww8ym3E2zBgdE2Ow,hDinv_UJkbfVRU-8ii1sVw,4,Chie F.,chie,Both,Medina Mediterranean Grill,4.5,63103,266,$
1309,2,QV7QOLww8ym3E2zBgdE2Ow,WvLUbUzt4z5Junz7BAoIUw,5,Stephanie K.,stephanie,Female,Medina Mediterranean Grill,4.5,63103,266,$
1314,0,QWENxNxNNW2jhQi2akONJA,Y0Z78ItzbDLsTc2yH57RPA,4,Maddy W.,maddy,Female,Boogaloo,4.0,63143,373,$$
1315,1,QWENxNxNNW2jhQi2akONJA,0qgoK59EpLbA7Im2A8o9Bw,4,Tom C.,tom,Male,Boogaloo,4.0,63143,373,$$
1316,2,QWENxNxNNW2jhQi2akONJA,FHuEpvI0_xszdwRS48wCpg,5,Surai D.,surai,,Boogaloo,4.0,63143,373,$$
1317,0,QYPornWtiB1k0xS3Fm-jwA,cqAz5tTEw8i1ggfDIoDc4Q,5,Jasmine F.,jasmine,Female,Kobe Steak House of Japan,3.5,63146,170,$$
1318,1,QYPornWtiB1k0xS3Fm-jwA,kPzBPbLIdT948JVPSpAjWw,3,Kimberly B.,kimberly,Female,Kobe Steak House of Japan,3.5,63146,170,$$
1319,2,QYPornWtiB1k0xS3Fm-jwA,horO5B0RTYZd_FYd2XK-KQ,2,Linda M.,linda,Female,Kobe Steak House of Japan,3.5,63146,170,$$
1320,0,QnFIWz-CgEVqQ8qhzFrl7A,IOsvv-pguBp6wqcn8SqcDg,5,Nathan J.,nathan,Male,Cornerstone Cafe,4.0,63107,18,$
1321,1,QnFIWz-CgEVqQ8qhzFrl7A,sVBQW2Q0ZCvf2e8wO2zWlg,1,Precious J.,precious,Female,Cornerstone Cafe,4.0,63107,18,$
1322,2,QnFIWz-CgEVqQ8qhzFrl7A,4flGWcaIZe5KDFy5AkWWkA,5,Rebecca H.,rebecca,Female,Cornerstone Cafe,4.0,63107,18,$
1323,0,QnKuifVndllMMQzrYqGFCA,ph-sC_Q7MWtTBqsK20_kEw,5,Chris W.,chris,Male,Share Sweet,4.5,63132,41,$
1324,1,QnKuifVndllMMQzrYqGFCA,v_rMPEU9DVjfCTBcw84nQA,4,Janice C.,janice,Female,Share Sweet,4.5,63132,41,$
1325,2,QnKuifVndllMMQzrYqGFCA,oAiCRFWFkYxLOOkTdfFgKg,3,Jennie C.,jennie,Female,Share Sweet,4.5,63132,41,$
1326,0,QsxDgLLRXaneBe5DelFpOw,LHOhndxnc78NGwW5djQ7QQ,5,Thomas S.,thomas,Male,Kreis Restaurant,4.0,63131,195,$$$
1327,1,QsxDgLLRXaneBe5DelFpOw,WHay7QuCaQsheKMgNnWRvQ,5,Ryan W.,ryan,Male,Kreis Restaurant,4.0,63131,195,$$$
1328,2,QsxDgLLRXaneBe5DelFpOw,HFQ1SZbXeTG6nSV113YZ5w,5,Vikki D.,vikki,Female,Kreis Restaurant,4.0,63131,195,$$$
1329,0,R8t9g5nvi7VFyS8zsgmj8Q,XChpHvPDVtxDIC6pKck3Vg,5,Clark S.,clark,Male,Salt + Smoke,4.5,63130,1432,$$
1334,1,R8t9g5nvi7VFyS8zsgmj8Q,9OHJWuIV56JNV6K9cYq5ag,5,Kelly R.,kelly,Female,Salt + Smoke,4.5,63130,1432,$$
1339,2,R8t9g5nvi7VFyS8zsgmj8Q,uYnymZHusl5WXWM0Td7rbg,4,Audrey B.,audrey,Female,Salt + Smoke,4.5,63130,1432,$$
1344,0,RJu855uVd3DzmSlyb8Vc6A,Z5p4E8kZkOBZvrFGkX93Nw,5,Brittany S.,brittany,Female,Francis Park,4.5,63109,32,*
1345,1,RJu855uVd3DzmSlyb8Vc6A,6Xh11Y0yZ6YX87rSW0p-Tg,4,Dominik D.,dominik,Male,Francis Park,4.5,63109,32,*
1346,2,RJu855uVd3DzmSlyb8Vc6A,_JeLs57j5CD58ny9Rz5EtQ,5,Chris D.,chris,Male,Francis Park,4.5,63109,32,*
1347,0,RSjWctdGtsatc6NwQxg_mw,RXvy0encWnGNgOGQSE5cPg,5,Steve M.,steve,Male,Peppe's Apt 2,4.5,63122,132,$$$
1349,1,RSjWctdGtsatc6NwQxg_mw,zcUVKYhcvI3lYTwGVlvr4w,4,Michael P.,michael,Male,Peppe's Apt 2,4.5,63122,132,$$$
1351,2,RSjWctdGtsatc6NwQxg_mw,pPYE-fij1tA3aixP0xFpbA,5,Erin M.,erin,Female,Peppe's Apt 2,4.5,63122,132,$$$
1353,0,RVD0t9-pUTbcypj45FBsNg,Zfflim57-XOQrIqmH4axQA,5,Katherine B.,katherine,Female,Kitchen House Coffee,4.5,63111,29,$$
1355,1,RVD0t9-pUTbcypj45FBsNg,ysK85lZ-sdImHwGn5Gr5Yw,4,Haley S.,haley,Female,Kitchen House Coffee,4.5,63111,29,$$
1357,2,RVD0t9-pUTbcypj45FBsNg,wiLpKsjNXUBpzwYi5bEvbQ,5,Rebecca C.,rebecca,Female,Kitchen House Coffee,4.5,63111,29,$$
1359,0,RVJTAYG1RGzovNxhDabs9Q,tddnXiedCnhf_1LDaAVFsA,5,Ross C.,ross,Male,Vivola Express,4.5,63146,106,$
1361,1,RVJTAYG1RGzovNxhDabs9Q,tT0_4Dy9su9Ngu3L01ilbw,4,Cristina B.,cristina,Female,Vivola Express,4.5,63146,106,$
1363,2,RVJTAYG1RGzovNxhDabs9Q,dO4-FwORuJQ9yD5eV7Ww4w,5,Anjuli Y.,anjuli,Female,Vivola Express,4.5,63146,106,$
1365,0,R_J3B7usj-NDHm_wNFSa0w,Ad4rXXBY1FLJcj8fwRqdfQ,5,Tiffany K.,tiffany,Female,The Crow's Nest,4.0,63143,219,$$
1366,1,R_J3B7usj-NDHm_wNFSa0w,8FNO-VM00HIFtaaO_18f1g,1,Sohnya K.,sohnya,,The Crow's Nest,4.0,63143,219,$$
1367,2,R_J3B7usj-NDHm_wNFSa0w,YHN_LIObK5CtOMUws9T_sQ,1,Aimee R.,aimee,Female,The Crow's Nest,4.0,63143,219,$$
1368,0,R_u4QTal0d5f-FHr7BUXcw,JABw_I0uyOQ7UMtCGraDrA,5,Zach H.,zach,Male,Smoking Barrels BBQ - St. Louis,4.0,63109,264,$$
1370,1,R_u4QTal0d5f-FHr7BUXcw,Y95WBKr-e4WK5AFjm1bKaA,1,Ellie C.,ellie,Female,Smoking Barrels BBQ - St. Louis,4.0,63109,264,$$
1372,2,R_u4QTal0d5f-FHr7BUXcw,4E1Ka8NIEs1BZxn5lrZXCQ,1,Brian M.,brian,Male,Smoking Barrels BBQ - St. Louis,4.0,63109,264,$$
1374,0,RcsTutp1103SGiYtam7xRg,l7nNDnGqedKFUG60EX7aVQ,5,Cydney G.,cydney,Female,The Frisco Barroom,3.5,63119,215,$$
1375,1,RcsTutp1103SGiYtam7xRg,CaieGWFuioyF6B3NE8mBLw,4,Alexandra M.,alexandra,Female,The Frisco Barroom,3.5,63119,215,$$
1376,2,RcsTutp1103SGiYtam7xRg,jAoLqXzHrcAWXsWZohjM9g,4,Kelly P.,kelly,Female,The Frisco Barroom,3.5,63119,215,$$
1377,0,Ree3U9GzE9K6VDiL8fxviA,n_hu-zUXHMGANl3oqUXINQ,4,Lloyd C.,lloyd,Male,Banana Yummies,2.0,63138,3,*
1378,1,Ree3U9GzE9K6VDiL8fxviA,jR-Y2lc1fd-O4b-fL3Nuxg,1,Angela S.,angela,Female,Banana Yummies,2.0,63138,3,*
1379,2,Ree3U9GzE9K6VDiL8fxviA,VqZi0aB_U3-6SmusJLkotw,1,Kandi R.,kandi,Female,Banana Yummies,2.0,63138,3,*
1380,0,RwDotPR4zBeNJKaPGUBjVg,HiUh8KaK3NY0xPMRyjd_NA,5,Jennifer C.,jennifer,Female,Baked Wood-fired Pizza,4.5,63135,23,$$
1383,1,RwDotPR4zBeNJKaPGUBjVg,0S-nAaeRBxJDX_6AfzUdUA,5,angie M.,angie,Female,Baked Wood-fired Pizza,4.5,63135,23,$$
1386,2,RwDotPR4zBeNJKaPGUBjVg,uMdStGp1ZJgHdwltRfWsmA,5,J S.,j,,Baked Wood-fired Pizza,4.5,63135,23,$$
1389,0,S07dMpp8f9x7etbGW1L0QA,BTmCfwgU2pV8ckvyU3oEWA,5,Randy V.,randy,Male,Southern,4.5,63103,542,$$
1393,1,S07dMpp8f9x7etbGW1L0QA,pe85HsB5qzfGnWdU0yEV1A,4,Danielle P.,danielle,Female,Southern,4.5,63103,542,$$
1397,2,S07dMpp8f9x7etbGW1L0QA,hHXzfTkQ5FMP6iCzj2D-eg,1,Jennifer C.,jennifer,Female,Southern,4.5,63103,542,$$
1401,0,S0UPup0pLE9knjrwc-kAdw,sodRkqBM5q4kmMcb1NRghw,5,Erin M.,erin,Female,Icing Cafe,4.0,63129,13,$$
1402,1,S0UPup0pLE9knjrwc-kAdw,UiGZHb2LAt62KGoSeIj8iw,5,Alejandra H.,alejandra,Female,Icing Cafe,4.0,63129,13,$$
1403,2,S0UPup0pLE9knjrwc-kAdw,6uidZLgfUVhlwlZU2Ta0dg,4,Steve S.,steve,Male,Icing Cafe,4.0,63129,13,$$
1404,0,S0d9ilTv742E11xt5Wp2LA,5e62fJewb_sfAgpNiU8cCw,5,Mindi A.,mindi,Female,Dogtown St. Patrick's Day Parade,4.0,63115,6,*
1406,1,S0d9ilTv742E11xt5Wp2LA,OgR3t3h6Gw80IsvSDXaNCg,3,Dennis C.,dennis,Male,Dogtown St. Patrick's Day Parade,4.0,63115,6,*
1408,2,S0d9ilTv742E11xt5Wp2LA,Db7FjaYM0HrOgif_IEkwOA,3,Abby S.,abby,Female,Dogtown St. Patrick's Day Parade,4.0,63115,6,*
1410,0,S26FJcC298XNpN2cZiwOrA,c6CuojStGhWB5j8u5l3rQw,5,Megan H.,megan,Female,Pi Pizzeria - Central West End,4.0,63108,449,$$
1414,1,S26FJcC298XNpN2cZiwOrA,eCWI5dkhGhVi5upTJxOJhQ,2,Pamela H.,pamela,Female,Pi Pizzeria - Central West End,4.0,63108,449,$$
1418,2,S26FJcC298XNpN2cZiwOrA,qPSsw7jU8_8OQOcxFB08aw,3,Kat M.,kat,Female,Pi Pizzeria - Central West End,4.0,63108,449,$$
1422,0,S51xnoezpcCY8jd96_hXfQ,16FST9fcZXoxmsxuej_jDw,5,O W.,o,,Yummi Tummi,4.5,63143,112,$
1425,1,S51xnoezpcCY8jd96_hXfQ,zuQY9CB9NpMdvykR1rOKrg,5,Nina M.,nina,Female,Yummi Tummi,4.5,63143,112,$
1428,2,S51xnoezpcCY8jd96_hXfQ,-wgLcGegkjxHxzqOETgtBQ,5,Jamielynn L.,jamielynn,,Yummi Tummi,4.5,63143,112,$
1431,0,S87d-VjLFY8ZMoj6MUo_tg,5uudoMDyxaIPFW1qlbyxkw,5,Aliyah W.,aliyah,Female,Cate Zone Chinese Cafe,4.5,63130,197,$$
1434,1,S87d-VjLFY8ZMoj6MUo_tg,RFVoV2XUma4KCuiFa3fFKg,5,Faye T.,faye,Female,Cate Zone Chinese Cafe,4.5,63130,197,$$
1437,2,S87d-VjLFY8ZMoj6MUo_tg,FuJ6ypghh8jKBoC428FzOA,5,Glo K.,glo,,Cate Zone Chinese Cafe,4.5,63130,197,$$
1440,0,SATUtY_PGhTicpMwDF8nMg,ph8n-cqVskwdzf_z1S8mgQ,5,Marissa R.,marissa,Female,Cafe Bistro,4.5,63131,30,$$
1441,1,SATUtY_PGhTicpMwDF8nMg,PtVXahQi4NuO1O0qbQXojg,4,Jess K.,jess,Female,Cafe Bistro,4.5,63131,30,$$
