,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
1441,2,gxe3h95tSzE-VA4OV5CUcA,dpeuKMV66FO-zEdgAi_0OA,1,Ken V.,ken,Female,Waffle House,3.5,63134,42,$
1443,0,h07Yfix2ynwn9fJ3proGXQ,IlQxZ9Ra352AsgpmOy0mdg,5,Leslie H.,leslie,Male,Joey Bs,3.5,63128,174,$$
1444,1,h07Yfix2ynwn9fJ3proGXQ,149muMDOFA4zieNjl91vQw,4,Jennifer M.,jennifer,Male,Joey Bs,3.5,63128,174,$$
1445,2,h07Yfix2ynwn9fJ3proGXQ,RuyoVrumEgvwF9qFxndBdw,2,Anthony L.,anthony,Male,Joey Bs,3.5,63128,174,$$
1446,0,hNYgEnEfGAvHyuHuMHsWMQ,gye2POChNXcviqOhUaJ-cQ,5,Kaylee Q.,kaylee,Male,CBS Barbeque,5.0,63120,7,$
1447,1,hNYgEnEfGAvHyuHuMHsWMQ,5tfv7zlbdKKLoL88Deznvw,5,Jami M.,jami,Male,CBS Barbeque,5.0,63120,7,$
1448,2,hNYgEnEfGAvHyuHuMHsWMQ,4g_Ckc2RLos5qrr9c9q1Zg,5,Jami M.,jami,Both,CBS Barbeque,5.0,63120,7,$
1449,1,hVbfirZtdhscx6Ie2-V5iw,XDs-1X8Oy5HSOUQwmnHvcw,3,Deanna J.,deanna,Male,Doozles Frozen Custard,4.0,63031,29,$
1450,2,hVbfirZtdhscx6Ie2-V5iw,3VHloYDMfBYmdHnuYS9WNg,5,Amanda S.,amanda,Female,Doozles Frozen Custard,4.0,63031,29,$
1451,0,hbs43HZRB1nwMzMtiT9lsQ,D4ucrwx95n4ZyDJk8vqlCA,5,Zack G.,zack,Male,Edibles & Essentials,4.5,63109,149,$$
1452,1,hbs43HZRB1nwMzMtiT9lsQ,2KHc0zwFMkkg6G1-o2UV9g,5,Shawn P.,shawn,Male,Edibles & Essentials,4.5,63109,149,$$
1453,2,hbs43HZRB1nwMzMtiT9lsQ,psRsIOoUPSLhSTfZi6Xqgg,5,Mark P.,mark,Female,Edibles & Essentials,4.5,63109,149,$$
1454,0,hv-rci0u6KR75ALB_70dHw,XpgcB41ch_QxpCrWI7C7nQ,5,Kelsey K.,kelsey,Both,Blueprint Coffee,4.5,63130,316,$$
1457,2,hv-rci0u6KR75ALB_70dHw,ELzQn33pZm50XPSPyQdPxg,5,Rylee T.,rylee,Both,Blueprint Coffee,4.5,63130,316,$$
1460,2,i73KneB_vmOBaBW8JjIoNg,dixSrL8jPa8jmCaculUhJA,4,Mel A.,mel,Female,Citizen Kane's Steak House,4.0,63122,185,$$$
1463,2,i943AcReAf5-1OjVOZdPSg,tQd33IO-RDY1NSnb-QDsQA,5,Amanda N.,amanda,Female,Thai Orchid Restaurant,4.5,63125,76,$
1465,0,iDL_412a-SHChFoCDE4R9Q,D80S68QpZyuGyDdDp8G59w,5,Linda W.,linda,Female,Bommarito's Pizzeria,4.0,63123,59,$$
1467,2,iDL_412a-SHChFoCDE4R9Q,VFynOEEIXS7Xa-qzhifdbw,5,David K.,david,Male,Bommarito's Pizzeria,4.0,63123,59,$$
1469,0,iEtmEkeEjxRTjQa8q08RdA,dU9357o-eXqbkzBTg_liUQ,5,Sherry W.,sherry,Male,Fried Rice Kitchen,5.0,63133,6,$
1470,1,iEtmEkeEjxRTjQa8q08RdA,CeLBdO2qtH-jUBaHJGRaOw,5,Darla E.,darla,Female,Fried Rice Kitchen,5.0,63133,6,$
1471,2,iF2WYnjnWg0-wxEw7daBgQ,5Ma521tnj-vekDZhU5fHWw,5,Zack G.,zack,Female,Krab Kingz Seafood,4.5,63119,93,$$
1472,1,iRIHK8-EwpeffwvoO4nzIA,valNhChofQk11aCYPw8cSA,1,Cindy H.,cindy,Male,Broadway Oyster Bar,4.5,63102,1737,$$
1477,0,iTcHETJzAm1Vkz-tGDSEdw,latY_zBy80Z4CQc_RomcWg,4,Layla E.,layla,Male,Eero's,3.5,63134,22,$$
1479,1,iTcHETJzAm1Vkz-tGDSEdw,NAi4q3sLEvTnnmarV_V_1Q,3,Lynette C.,lynette,Female,Eero's,3.5,63134,22,$$
1481,0,iay91CweEOzRIW6wjcOjuA,POewJYmnUuVwEB9Jw9kc-A,5,jeff s.,jeff,Female,Truc Lam,4.0,63116,151,$
1482,2,iay91CweEOzRIW6wjcOjuA,9kcAbmUMU3-3iqukJ84ItQ,4,Zach H.,zach,Female,Truc Lam,4.0,63116,151,$
1483,0,j3E_vGw47XpiEgTr-KiJUg,b33oanF8jnriGEm1bHduBQ,5,Emma S.,emma,Both,Whisk: a Sustainable Bakeshop,4.5,63118,120,$
1485,2,j3E_vGw47XpiEgTr-KiJUg,NJCFjaFhQuhkMGLgrVGrEg,5,Jennifer T.,jennifer,Male,Whisk: a Sustainable Bakeshop,4.5,63118,120,$
1487,0,j3sRTkoqD_obks7IOW876w,6WX37LhEaCTX01Bkz8B5mQ,5,Aleks S.,aleks,Male,Dewey's Pizza,4.5,63119,126,$$
1488,1,j3sRTkoqD_obks7IOW876w,Ywd1GdvsxUJs0-0oP9WhsQ,5,Max R.,max,Female,Dewey's Pizza,4.5,63119,126,$$
1489,0,j45LjJpnaRyml9Jg0wEtCA,Fhp6VQBhcbSXMMKxeQvbSA,5,Ashley N.,ashley,Male,Liliana's Italian Kitchen,4.5,63128,80,$$
1490,1,j45LjJpnaRyml9Jg0wEtCA,_57qlZfzA3XmwTQaO048iw,4,Zack G.,zack,Female,Liliana's Italian Kitchen,4.5,63128,80,$$
1491,2,j45LjJpnaRyml9Jg0wEtCA,bApwEbQ-SDm1KN8FUZWTKw,5,George V.,george,Male,Liliana's Italian Kitchen,4.5,63128,80,$$
1492,1,jKHlvwq40sghrR89pF_3Tw,jpstCXbdJ1-GnSDvOqnxKw,5,Max R.,max,Male,Jeni's Splendid Ice Creams,4.5,63108,266,$$
1496,0,jOUSxBXomtgJQbrapKU3SA,-70ggpQVsiR5evstTJN0vg,4,Kelly Y.,kelly,Female,Amigos Cantina,3.5,63122,217,$$
1497,1,jOUSxBXomtgJQbrapKU3SA,_AibKr3uqb40gdsUYqVN_w,5,Tim R.,tim,Male,Amigos Cantina,3.5,63122,217,$$
1498,2,jOUSxBXomtgJQbrapKU3SA,EyyF90MWw00jcDXslPPG_A,4,Tom J.,tom,Male,Amigos Cantina,3.5,63122,217,$$
1499,0,jQBPO3rYkNwIaOdQS5ktgQ,MKa18RQjPx2VbUWp5AtpyQ,5,Genevieve C.,genevieve,Male,The Fountain On Locust,4.5,63103,895,$$
1503,0,jRpK8oG_8QKaPGaaKiCyng,Cb6t6HLYlfWf9EJOQDVgHw,5,Katy C.,katy,Male,Pi Pizzeria,4.0,63101,503,$$
1507,2,jRpK8oG_8QKaPGaaKiCyng,n4krB-fyyZ8RQcUnWR4pmA,4,Todd S.,todd,Female,Pi Pizzeria,4.0,63101,503,$$
1511,0,k8hFz4Gty5dHlDV4Wt8FqA,nqWQ8FdzmeGRDzopMKSbUA,5,Janée S.,janée,Both,Southwest Diner,4.5,63143,665,$$
1515,2,k8hFz4Gty5dHlDV4Wt8FqA,AtMLKadKJ1F44ZC-QNLf3w,3,Shawn P.,shawn,Female,Southwest Diner,4.5,63143,665,$$
1519,2,kBCB53psaoKcHwv4kNByOg,wNHD2iBiS7HAxhfPwLOmew,4,William E.,william,Male,Lombardo's Trattoria,4.5,63103,287,$$
1521,0,kdG6HXfXPk6YKZ6lkURaEg,EpD7TxpOFvnUzPjdPs6-vw,5,Emily L.,emily,Female,Sportsman's Park Restaurant,4.0,63124,76,$$
1522,1,kdG6HXfXPk6YKZ6lkURaEg,Chq1062SdPySs5M6ltvYBg,1,James M.,james,Male,Sportsman's Park Restaurant,4.0,63124,76,$$
1523,2,kdG6HXfXPk6YKZ6lkURaEg,pCT3ohuoj8RTqLPa43lu8A,3,Joseph J M.,joseph,Male,Sportsman's Park Restaurant,4.0,63124,76,$$
1524,0,kpK6SmxIiNoGPNhlEGiL4w,QUL6xitR-dpbekaVEbolmg,5,Kelly Y.,kelly,Female,Trattoria Marcella,4.5,63109,327,$$
1526,2,kpK6SmxIiNoGPNhlEGiL4w,4ShLibdMvpx27b9nsdGw0A,4,Fallon R.,fallon,Female,Trattoria Marcella,4.5,63109,327,$$
1528,0,kpl3H_sgfTm-tH3Aa-ML7g,kRgjwkyIOeDSzx5ADOc46Q,4,Katherine G.,katherine,Male,Benton Park Café & Coffee Bar,4.0,63118,509,$$
1529,2,kpl3H_sgfTm-tH3Aa-ML7g,Fkj6LkeQnVGa_goTrPFWYw,3,Max R.,max,Both,Benton Park Café & Coffee Bar,4.0,63118,509,$$
1530,0,kqt8O-XxMkE6ga42IPa7sA,KYpQransUniy8e_SAl0Dbg,5,Kara S.,kara,Female,SUSHI KOI,4.5,63108,165,$$
1531,1,kqt8O-XxMkE6ga42IPa7sA,D6Q9dqt6Z8gPWEOj7K6EQQ,4,Zack G.,zack,Female,SUSHI KOI,4.5,63108,165,$$
1532,2,kqt8O-XxMkE6ga42IPa7sA,F10n4IBJvKs7dj0EOSNR6A,3,Sterling C.,sterling,Female,SUSHI KOI,4.5,63108,165,$$
1533,0,ksVNbLJtHk7OXvpG-j_N-g,Cgf9Hcn1-T2SJH1YN0T4GQ,5,Michael P.,michael,Female,Al-Tarboush Deli,4.5,63130,112,$
1534,1,ksVNbLJtHk7OXvpG-j_N-g,VmudEGmKPdrvpm2l7hh-3w,5,Tova M.,tova,Male,Al-Tarboush Deli,4.5,63130,112,$
1535,2,ksVNbLJtHk7OXvpG-j_N-g,MdanSmk_dOaLFp8BPOJNcA,4,Dave D.,dave,Male,Al-Tarboush Deli,4.5,63130,112,$
1536,0,l9vdM2DtlJo3EYpxgW-efQ,8zJyIAF5NeWyQnIo30Kffw,5,Francisca A.,francisca,Male,Frank Papa's Ristorante,4.5,63144,87,$$
1538,1,l9vdM2DtlJo3EYpxgW-efQ,tOeMTccB1QXO7iF-cz5ZZw,5,Natalie B.,natalie,Male,Frank Papa's Ristorante,4.5,63144,87,$$
1540,1,lB6jIOb1UBATmdfot4KJew,edl_qlGWJaq8zyYtCj9wcw,3,Michelle L.,michelle,Male,Soco's Gyros,4.0,63123,112,$
1542,2,lB6jIOb1UBATmdfot4KJew,KeIyj3Yq35uYNul7gYoLfA,4,Emilie M.,emilie,Female,Soco's Gyros,4.0,63123,112,$
1544,0,lGRXMOYsO-3oRQcRrMcbNA,NEy4NFl1V0dDQF6dbO1mAQ,5,Kelly T.,kelly,Female,China Moon,3.5,63033,17,$
1545,1,lGRXMOYsO-3oRQcRrMcbNA,AnN2EFGuaiOCZkmTPlW-uQ,5,Rodney J.,rodney,Female,China Moon,3.5,63033,17,$
1546,2,lGRXMOYsO-3oRQcRrMcbNA,sH1_UohR1jx8mptSKcIlAA,1,Rosalyn N.,rosalyn,Male,China Moon,3.5,63033,17,$
1547,0,lMP6nTVHwLv15Nvzs1SDjA,tvdG9Aj-k8P3mvE4RQtQjw,4,Joseph D.,joseph,Male,Ba-Da-Bing BBQ,4.5,63133,14,$
1548,1,lMP6nTVHwLv15Nvzs1SDjA,bDuP8C-OrQhGF9NKpvAFUA,5,Angela K.,angela,Female,Ba-Da-Bing BBQ,4.5,63133,14,$
1549,0,lNTXXh_vrIt705lqDlDp5A,p3CEHgY0mxWPzdZ8oCwL9Q,5,justin s.,justin,Female,Helen Fitzgeralds,3.0,63127,129,$$
1550,1,lNTXXh_vrIt705lqDlDp5A,-fWMsH7T7xDWHIgggwO80w,4,Zack G.,zack,Male,Helen Fitzgeralds,3.0,63127,129,$$
1551,2,lNTXXh_vrIt705lqDlDp5A,wFuFtuYctogHZCgPM7eq8g,3,Jana S.,jana,Male,Helen Fitzgeralds,3.0,63127,129,$$
1552,0,lOZxgiTD0KBCaECdL1eWHA,AUoKuhYV3J4jgWYvybPi9g,5,Crystal M.,crystal,Male,Fallon's Bar & Grill,4.0,63132,125,$$
1554,1,lOZxgiTD0KBCaECdL1eWHA,1YyR0JDTb0ZN78lcYuN9fA,3,Dave D.,dave,Male,Fallon's Bar & Grill,4.0,63132,125,$$
1556,2,lOZxgiTD0KBCaECdL1eWHA,4X53KTGpOLWIvNtFjKhYZw,4,Steven B.,steven,Male,Fallon's Bar & Grill,4.0,63132,125,$$
1558,0,lpDctDItk9GkfZD-cZ6oQA,_wdTZKMcwETzyYnx5a5kgw,5,Irene N.,irene,Male,Revel Kitchen,4.0,63144,130,$$
1559,1,lpDctDItk9GkfZD-cZ6oQA,qdySL8etx8PywOpk_MKa5w,5,Megan R.,megan,Female,Revel Kitchen,4.0,63144,130,$$
1560,2,lpDctDItk9GkfZD-cZ6oQA,HcOGgHUcBP2Tt2yOWEKstQ,5,Monica M.,monica,Male,Revel Kitchen,4.0,63144,130,$$
1561,1,mGvrybwAiigeSAn-sTNlCQ,Rs9RRS6OoerrFDz7w2HNzQ,4,Michelle L.,michelle,Male,Faraci Pizza,4.5,63135,36,$$
1564,2,mGvrybwAiigeSAn-sTNlCQ,K0wda5bkT9kMcHMwYM-xOA,5,Bridget G.,bridget,Male,Faraci Pizza,4.5,63135,36,$$
1567,0,mHISneh9n2mEj3X_82unzQ,Ln4f_VwgFU3WBLMj4VgM5A,5,Erika K.,erika,Female,5 Star Burgers,4.0,63141,94,$$
1568,1,mHISneh9n2mEj3X_82unzQ,MqztUhV5mVwl3JpcDJxUtw,3,Shay B.,shay,Female,5 Star Burgers,4.0,63141,94,$$
1569,0,mJJTx-x896dLV2gSMwQ35g,bWQbVc-Yq_DMUFe2teK0Tw,5,One V.,one,Female,Mack's Chicken,3.5,63136,18,$
1570,1,mJJTx-x896dLV2gSMwQ35g,O1FL7oeiamzvNhzB7SIBvA,5,Shonda B.,shonda,Female,Mack's Chicken,3.5,63136,18,$
1571,2,mJJTx-x896dLV2gSMwQ35g,sOhzkAiLTzOTAyM8QWKLfQ,2,Sidney J.,sidney,Female,Mack's Chicken,3.5,63136,18,$
1572,0,mMYOD9QWfYXo1LY2RPEN7A,REBTvsgI-IMulHFlAhuyCg,5,Charlie U.,charlie,Female,Lisa's Chop Suey,4.0,63136,14,$
1576,1,mMYOD9QWfYXo1LY2RPEN7A,7niyU-2uiPGxz2gorh1vcg,5,Erikka N.,erikka,Female,Lisa's Chop Suey,4.0,63136,14,$
1580,2,mVH_1mDS53jCWsvww4IX6w,JZgV-PL8zI_wchsmPWNEIw,4,Delbert H.,delbert,Female,Breakaway Cafe,4.0,63121,49,$
1583,1,myg9wV_3IgHGa-pVKVjijA,C0q1F3UlRZhIlhs0qscS3Q,4,Melissa K.,melissa,Male,Meskerem Ethiopian Restaurant,4.0,63118,319,$$
1584,0,nGElMRWr0BcQKFPa4ZBMYA,6a2O0SIkDx-jMV6OeksoGw,5,Lauren S.,lauren,Female,Robust Wine Bar,4.0,63119,228,$$
1585,1,nGElMRWr0BcQKFPa4ZBMYA,RjPhQGPYxMHOWMMgfPg3jw,4,Madhura J.,madhura,Female,Robust Wine Bar,4.0,63119,228,$$
1586,1,nRKndeZLQ3eDL10UMwS2rQ,Dr9lzqnz0R1mJ41cTaPccQ,4,Emma S.,emma,Female,Ted Drewes,4.5,63109,1227,$
1589,0,n_UrYjNafyzDCRcwiugnJA,O7ARxporXV2B9JNVjpkZ9Q,5,Andrea O.,andrea,Female,Blues Fired Pizza,4.5,63122,42,$
1590,1,n_UrYjNafyzDCRcwiugnJA,S2UAxd7OL_-2t71gMxO2nQ,4,TY Y.,ty,Female,Blues Fired Pizza,4.5,63122,42,$
1591,0,ndrcxVKd-z_M-GiG5w8kYA,mbzRHX6frZNKmJMu-YA27Q,4,Zack G.,zack,Female,C & K Barbecue,3.0,63121,24,$$
1593,1,ndrcxVKd-z_M-GiG5w8kYA,Yyb3CeD_uA0w5eZMXitnAA,1,Anthony A.,anthony,Male,C & K Barbecue,3.0,63121,24,$$
1595,2,ndrcxVKd-z_M-GiG5w8kYA,qD7Et5f0yX2hqAJWVGCwSw,5,John G.,john,Female,C & K Barbecue,3.0,63121,24,$$
1597,2,nfDNbJ3eWwudtQCyp2EpSw,6E6gyPdvj6iO4oF0k8el-g,5,Greg G.,greg,Female,Roberto's Trattoria & Chophouse,4.5,63128,130,$$
1599,0,nkzhe-nViX6e-lBdhDLbGg,MzkLBLlyuG1p3xw0u92ZFA,5,Anne M.,anne,Male,King Edwards Fried Chicken,4.0,63119,123,$
1600,1,nkzhe-nViX6e-lBdhDLbGg,2jJwRTmSiCozhbpeGVs8eA,4,Jeff K.,jeff,Male,King Edwards Fried Chicken,4.0,63119,123,$
1601,0,o4Lztqm8JbPbNx5j-h2sOA,2KJBxvNJdQ6IhsRwaOiBaQ,5,Jackie P.,jackie,Both,Soul Peppers Restaurant,3.0,63137,3,$
1602,0,oC91lprbbfzw7DOYiYln7Q,euTcifGahhx2eG0lifjUew,5,Michael B.,michael,Female,5 Star Burgers,4.0,63105,374,$$
1603,1,oC91lprbbfzw7DOYiYln7Q,rDng9VjrCFRNhDDRmdMI-g,4,Nicole L.,nicole,Female,5 Star Burgers,4.0,63105,374,$$
1604,2,oC91lprbbfzw7DOYiYln7Q,f3pRUlhjPJGNlQkIxAAuJQ,4,Tiffany L.,tiffany,Male,5 Star Burgers,4.0,63105,374,$$
1605,0,oHvEgLH6pAkcrPmeR1l3UQ,d2SYQ7mkZUkf8WhOR0tFoQ,5,Katie F.,katie,Female,Retreat Gastropub,4.5,63108,586,$$
1608,0,oRe0iraGEsVSNKxcp_hjbw,qKal6Y1nPcHj6NZh5HGPQQ,5,Karley A.,karley,Female,Blk Mkt Eats,4.5,63108,246,$$
1610,2,oRe0iraGEsVSNKxcp_hjbw,W4sols3uJG-YH3ciO_Fb3Q,5,Dave C.,dave,Female,Blk Mkt Eats,4.5,63108,246,$$
1612,0,oUgmm76-UCd5N0z4xwDOYw,pO-QoeRen2toNSLEOx4Wcw,5,Stephen W.,stephen,Female,Grbic Restaurant,4.5,63116,242,$$
1614,2,oUgmm76-UCd5N0z4xwDOYw,nKOU9rsc7l51nPtT7KN5-A,5,Melissa K.,melissa,Male,Grbic Restaurant,4.5,63116,242,$$
1616,0,oeGv2lfbSMfwZ0x7jvOQdQ,GgdRav3VASnGHmkfXpLXRA,4,Caitlyn P.,caitlyn,Female,I Love Mr Sushi,4.0,63132,124,$$
1617,2,oeGv2lfbSMfwZ0x7jvOQdQ,s_Pug3vmsDjkswETC2WhyQ,3,Chris W.,chris,Female,I Love Mr Sushi,4.0,63132,124,$$
1618,0,oiD4N-h7GotnsiXEa4Er5g,PWViY1uIwUk49tgY3TcDPA,5,Michael K.,michael,Female,Mellow Mushroom,3.5,63127,284,$$
1620,1,oiD4N-h7GotnsiXEa4Er5g,Yv0WhH1riOHw9Tok2HeUFg,5,KR H.,kr,Female,Mellow Mushroom,3.5,63127,284,$$
1622,2,oiD4N-h7GotnsiXEa4Er5g,9V81tbjHBcgrqhP71rAlQA,4,Sara L.,sara,Male,Mellow Mushroom,3.5,63127,284,$$
1624,0,p6JxfR9ebAlIlpm674F-dg,fb7aTEzQnSpcUwiZB9TXqA,5,Jill H.,jill,Female,Kayak's,4.0,63130,270,$
1625,2,p6JxfR9ebAlIlpm674F-dg,26yGQa-fhn2JHofKfd6I9g,4,Sharon D.,sharon,Both,Kayak's,4.0,63130,270,$
1626,0,pi-y4uXjkOWeuBSI8bv2Wg,FfzBBFcw5Geqqf-g-qZAew,5,Rik V.,rik,Female,Majeed Mediterranean Restaurant,4.5,63116,88,$$
1628,2,pi-y4uXjkOWeuBSI8bv2Wg,Gi0ddNtprtCvogRXJoUbdA,4,Zach H.,zach,Male,Majeed Mediterranean Restaurant,4.5,63116,88,$$
1630,0,q2KDB3Yiq0y4H-5dcQj7tQ,W5AiAmrRwlLgBko_62fiJw,5,Andrew M.,andrew,Female,Smokehouse BBQ,4.5,63133,20,$
1631,1,q2KDB3Yiq0y4H-5dcQj7tQ,WgaFkGAlm_mxln9ufopTEA,2,John C.,john,Female,Smokehouse BBQ,4.5,63133,20,$
1632,2,q2KDB3Yiq0y4H-5dcQj7tQ,7-v2QZcNRHwBKrowI6AH0A,4,Todd M.,todd,Male,Smokehouse BBQ,4.5,63133,20,$
1633,0,q2gRx1K1mbk6zHV4ZOCChQ,rpUmBioDVlbxuWmtB3Ai6g,5,Nicholas S.,nicholas,Both,Eleven Eleven,4.0,63104,503,$$$
1635,1,q2gRx1K1mbk6zHV4ZOCChQ,zAWaP5nssaywv8_bCu1w_g,4,John M.,john,Both,Eleven Eleven,4.0,63104,503,$$$
1637,0,qEBL7U0kW4lkptcd_4wWbg,B17NU7aKn4ZS9paeSzaHDw,5,Regan S.,regan,Male,New Day Gluten Free,4.5,63117,95,$$
1639,1,qEBL7U0kW4lkptcd_4wWbg,sfH3gLdqAUwee8PspSKiBA,3,Chastin N.,chastin,Female,New Day Gluten Free,4.5,63117,95,$$
1641,2,qEBL7U0kW4lkptcd_4wWbg,ApX5vUxHP5gSLvmbPzYc4w,5,Renee H.,renee,Female,New Day Gluten Free,4.5,63117,95,$$
1643,1,qKr8O3IVXwyGFiQVFmA8CA,S07JOO8QpPb6pSoh1touvw,4,Emma S.,emma,Male,Shack Breakfast & Lunch Creve Coeur,4.5,63141,142,$$
1645,2,qKr8O3IVXwyGFiQVFmA8CA,o4u5gckupMySNIOkfWH6Dg,4,Prachi M.,prachi,Male,Shack Breakfast & Lunch Creve Coeur,4.5,63141,142,$$
1647,0,qWzBt1r0P_FjiinIAGFtoA,hNeDI3iXWS9-cvtYTzUs1A,5,Missy H.,missy,Both,Chick-fil-A,4.0,63131,65,$
1648,1,qWzBt1r0P_FjiinIAGFtoA,HCZR9hd-flp4da4RFGy7Ew,5,Jim G.,jim,Female,Chick-fil-A,4.0,63131,65,$
1649,0,qck6waU6WlXBesRKmtsWfg,XZcRsD-CuadOV7kWMzz6tg,5,Dave D.,dave,Male,Kaldi's Coffee Roasting Company,4.5,63105,218,$$
1650,1,qck6waU6WlXBesRKmtsWfg,1IL8Ei93X-D9_7-Hd9Xojg,4,Anna M.,anna,Female,Kaldi's Coffee Roasting Company,4.5,63105,218,$$
1651,2,qck6waU6WlXBesRKmtsWfg,o2ZvrnUkbRlutDYZdbLplA,5,Maria A.,maria,Both,Kaldi's Coffee Roasting Company,4.5,63105,218,$$
1652,0,qfABDeMSCirVPeG6BfcUEA,FceP2e8I1WATablzJR-3ag,5,Irene N.,irene,Both,The Scottish Arms,4.0,63108,467,$$
1654,1,qfABDeMSCirVPeG6BfcUEA,oUi8JW9Wr0GcG11QpBZlyQ,4,Hayley A.,hayley,Male,The Scottish Arms,4.0,63108,467,$$
1656,2,qfABDeMSCirVPeG6BfcUEA,RbczamQQ3SYjGA2A1T9crw,5,Judy R.,judy,Female,The Scottish Arms,4.0,63108,467,$$
1658,0,qhsJbgxVNDb0973r3Gjrow,fGEUesps2M6rALPq9Bk5rA,4,Warren W.,warren,Female,The Block,4.0,63119,267,$$
1659,1,qhsJbgxVNDb0973r3Gjrow,nThgEdcqleUob-VgsaadOw,5,Chuck W.,chuck,Male,The Block,4.0,63119,267,$$
1660,2,qhsJbgxVNDb0973r3Gjrow,beZYwDLyR57raCx_Zftd_Q,5,Josh L.,josh,Male,The Block,4.0,63119,267,$$
1661,0,qq8tipfziNTaKXYDKnQ8og,yulWMMtNW9WG_Ru6ys6F5Q,5,Michael L.,michael,Male,Caruso's Deli,4.5,63101,158,$
1662,1,qq8tipfziNTaKXYDKnQ8og,cho7XTi3ly0UapTQxQfh0g,2,Delbert H.,delbert,Female,Caruso's Deli,4.5,63101,158,$
1663,2,qq8tipfziNTaKXYDKnQ8og,fifbari4zR0BrhoTJXW8sg,4,Julie B.,julie,Male,Caruso's Deli,4.5,63101,158,$
1664,0,r1n7prN3Q2XQ9oPYstyr_Q,NPFdRkCMNlPJX6VSgbnFCA,5,Michelle G.,michelle,Male,Cibare Italian Kitchen,4.0,63125,46,$$
1665,1,r1n7prN3Q2XQ9oPYstyr_Q,1TB1EHXtc9bmvVUFzbpEWA,5,Kevin K.,kevin,Male,Cibare Italian Kitchen,4.0,63125,46,$$
1666,2,r1n7prN3Q2XQ9oPYstyr_Q,CaBNMvpsYRC8HM4tAmlGgQ,4,Tom J.,tom,Male,Cibare Italian Kitchen,4.0,63125,46,$$
1667,0,rBdG_23USc7DletfZ11xGA,7fQa8VjFptMR1zzeksRzVw,5,Hayley A.,hayley,Both,Olio,4.0,63110,319,$$
1668,1,rBdG_23USc7DletfZ11xGA,7DAy9Xq3suUlBwhpbGakrw,4,Anna M.,anna,Male,Olio,4.0,63110,319,$$
1669,2,rBdG_23USc7DletfZ11xGA,Fy_D8i1jZmtZN2gzw_tmJw,3,Tom J.,tom,Male,Olio,4.0,63110,319,$$
1670,0,rfbfSleg64ObTGGRMZgt3A,wiUSNKzov5aHAboSXkGzVQ,5,Heather D.,heather,Female,Pueblo Solis,3.5,63109,223,$$
1671,0,sHwNZLuLZvlVBX17b7RgTw,A_69gVMws3_foaeipz0PkQ,5,Derek B.,derek,Female,Cafe Nova,4.5,63109,174,$$
1673,2,sHwNZLuLZvlVBX17b7RgTw,7VcJ9J8ffTlo_pTLFvOwtg,4,Andy K.,andy,Female,Cafe Nova,4.5,63109,174,$$
1675,0,sMTmX6yttmwIhNWxlNtNfA,TBzoKuSyghBsdAw9P9Spqg,5,Courtney H.,courtney,Male,Pie Oh My!,4.5,63143,107,$$
1677,1,sMTmX6yttmwIhNWxlNtNfA,Nf4isVfsI2CbXuBQCTCMWQ,4,Chie F.,chie,Female,Pie Oh My!,4.5,63143,107,$$
1679,2,sMTmX6yttmwIhNWxlNtNfA,s6cbVxWLNms5SlPlVIQPfw,5,Prima B.,prima,Female,Pie Oh My!,4.5,63143,107,$$
1681,0,sXaiyPC1fT6ESl-6t7eSXg,pBBvATZJcRz-3DF795qiLw,5,Cindy L.,cindy,Male,Blueberry Hill Restaurant & Bar,3.5,63130,562,$$
1682,2,sXaiyPC1fT6ESl-6t7eSXg,qK90RhYi4TwxmuXuabJzMg,5,Keshia S.,keshia,Female,Blueberry Hill Restaurant & Bar,3.5,63130,562,$$
1683,1,sece3MulAu81rJORM3qXQQ,zzeyF8AhW-5fPWtHvmMRqg,1,Joshua Y.,joshua,Female,Berix Restaurant,4.0,63125,80,$
1685,2,sece3MulAu81rJORM3qXQQ,uvBOTLQDVTsnvHoSF9WR2w,4,Zack G.,zack,Female,Berix Restaurant,4.0,63125,80,$
1687,2,sikefl5Nj00MNQ1OUyCEcg,NtPkMYp9YUrZ71zIjprSlQ,4,Steven P.,steven,Male,Carl's Drive In,4.0,63144,236,$
1690,2,t5Xc0u9yvOH0-DgmrCS60Q,HgSQVPp_JFauTLh9NLcslg,4,Rick H.,rick,Male,Pirrone's Pizzeria,3.5,63033,98,$$
1691,0,tMMk972zper40EfQo8v0sg,6f_0x3X9xEvzRd9JAJXutA,5,Melissa K.,melissa,Female,Haveli Indian Restaurant,4.0,63132,302,$$
1693,2,tMMk972zper40EfQo8v0sg,KB2Y-qN5bDR4iXQVGm2hJA,2,Ella D.,ella,Female,Haveli Indian Restaurant,4.0,63132,302,$$
1695,0,tWJ3DwufXIKdlLTEw7K96g,gRezWFoWTNj3NhCxXNT_ww,4,Maggie Z.,maggie,Both,India Rasoi,4.0,63108,286,$$
1696,1,tWJ3DwufXIKdlLTEw7K96g,RFyWFv6dtxLbVsfaBBWgQw,5,Alan D.,alan,Male,India Rasoi,4.0,63108,286,$$
1697,1,tc3g7TdhTgGqI8D8Rj_10w,KgKTc_lEYFwHT6ddFMt2yQ,5,Tian Y.,tian,Both,Sides Of Seoul,5.0,63132,73,$
